,Longitude,Latitude,Values
73,-0.17878125451242635,51.495549796955736,3.3134315379714097
74,-0.1787693898731361,51.49553458046382,3.321805381367565
75,-0.17878385229986102,51.495549433225925,3.305904996946829
76,-0.17889163489076454,51.495511545246345,4.151316500057523
77,-0.17878481003745345,51.49551577749103,3.7982231493314704
78,-0.17882512259901595,51.49549875770774,3.7765770873385756
79,-0.17882229627085922,51.49549742150138,3.83652452926152
80,-0.17882479067529516,51.495497659937065,3.8285789530173058
81,-0.17881199480200938,51.495549928427465,3.1871446824927565
82,-0.1787711768223719,51.49553120525498,3.357028006903687
83,-0.17877944428605133,51.49551849473306,3.7414330309303776
84,-0.17873236978959745,51.495545051426184,3.0283946276969917
85,-0.17875163422899681,51.49548578453755,4.302367965417351
86,-0.1788162941758562,51.49554968124568,3.1667435899337586
87,-0.17880898623299932,51.495544521500356,3.203462018953685
88,-0.17889244611746957,51.49551121294567,4.459506810719166
89,-0.17885569898893453,51.49550944914796,3.7993575558535824
90,-0.17884144702217245,51.49552003825654,3.568219296215458
91,-0.17886053894167536,51.49552874670603,3.4034760991253066
92,-0.17889187536336795,51.49551117691752,4.318270317259522
93,-0.17891091443588103,51.49549376562937,6.203701979024027
94,-0.17891024346433237,51.4954928678988,5.907800100523845
95,-0.17886211066801097,51.49553062089978,3.383095412211355
96,-0.17878215863732574,51.495493801368724,3.9790019808557826
97,-0.17879072021897455,51.495491319205655,4.086244488790209
98,-0.17878571410759916,51.495495442388936,3.8957734590656505
99,-0.1787535075413491,51.49548664358031,4.292385294824142
100,-0.17875355614381216,51.49548593021816,4.300836602550587
101,-0.17875897104942398,51.49548765439526,4.256420784065457
102,-0.17885777830700614,51.495507554625604,3.819637324923448
103,-0.1788473373147254,51.49550493438275,3.811230747994295
104,-0.17885774174658728,51.49550782820788,3.8205102650960523
105,-0.1787811949858563,51.495512898311084,3.8393619276693673
106,-0.17878402251557654,51.495512943313145,3.8299111738107983
107,-0.17878240085048702,51.49551364820145,3.8400248913008688
108,-0.1788728856073491,51.49549365334647,4.314756789691224
109,-0.17887290029397201,51.495493630851165,4.3249533239116955
110,-0.1788581364628848,51.4955076667579,3.823823930286377
111,-0.1788057775893739,51.49548672130664,4.073066283906541
112,-0.17876532609228318,51.49551908411918,3.325723957415855
113,-0.17875505661419386,51.49551136663649,3.7530620090444717
114,-0.17877961983932353,51.49551419483256,3.795539208429889
115,-0.1787447021062674,51.49552109007851,3.6097111080777764
116,-0.17874434339676426,51.49552813866036,3.3845736664963737
117,-0.17880766665987013,51.49553355192971,3.178632748358493
118,-0.17884280608765996,51.495485360019124,4.38742080271953
119,-0.1788252339691477,51.495499584234494,3.752095104353387
120,-0.17875276467092743,51.49550674945448,3.87016024710921
121,-0.17876976961716518,51.495500003513534,3.966935474303339
122,-0.1787827551004276,51.49550801048164,3.895417982573423
123,-0.17878242210524922,51.49549569748504,3.927056213138477
124,-0.1788196013553961,51.495521726518675,3.539471352832405
125,-0.1788205777059563,51.49551996912963,3.5639961978196606
126,-0.1787983265132793,51.49550627367067,3.4873910640473547
127,-0.17882402310136214,51.49549910440991,3.7618940052968584
128,-0.17874304014215942,51.49545226420475,4.961457224644052
129,-0.17874286573777687,51.49544126076623,6.546868804320208
130,-0.17876337536421463,51.49544925332802,5.882158070728012
131,-0.17875473754149654,51.4954062110803,7.672866517231034
132,-0.17873191467715085,51.49541690579147,7.476510936087873
133,-0.1787270156515516,51.49540007148842,7.794833121805611
134,-0.17879127344788165,51.49543616798612,6.150083283454769
135,-0.17879606323469918,51.495443492175426,5.965199128408019
136,-0.17878851173981378,51.49543650053351,6.139036243453181
137,-0.17882344924585394,51.49546357335845,5.20288185404665
138,-0.17881889066010084,51.495470656358236,4.500848017668068
139,-0.17881540325425402,51.49546894654748,4.598377993607946
140,-0.17877939636478912,51.495412603494124,7.185506895598631
141,-0.17876230577130978,51.49540204127873,8.100638209103806
142,-0.1787752154125824,51.49539976916162,8.575738140707319
143,-0.17878184035837022,51.49541280575673,7.203491201786348
144,-0.1788782958822241,51.495359710987366,22.64774651471423
145,-0.17888096784656848,51.495364947021116,19.131258128742715
146,-0.17887195140171963,51.495363263354626,20.312609379697786
147,-0.1787767156460474,51.49536483576364,8.573910569187493
148,-0.17877686361666564,51.49536407271998,8.907615641176955
149,-0.17877791698433143,51.495364496589254,8.861003786819344
150,-0.178735326154284,51.49536991419795,6.737634130687116
151,-0.17873693080085226,51.495366997278,6.839810891826701
152,-0.17874659848400123,51.49537163201875,6.9987191818724455
153,-0.1787636842841186,51.49537971919735,8.600408231963401
154,-0.17876133570841615,51.49538034628207,8.478759820764576
155,-0.1787627441312869,51.495382035301795,8.899934423406858
156,-0.17875883024068379,51.49538108299688,8.064755609784191
157,-0.1787391107733441,51.495367498924104,6.886096905729144
158,-0.17878332692667187,51.49535121446917,10.220583777997895
159,-0.1787268123592437,51.49541870430966,7.515211266500782
160,-0.17872596234852223,51.49540013483251,7.807486864842983
161,-0.17885581414614257,51.495409472599206,10.9850882176134
162,-0.1788656763362868,51.49539467278983,14.889701056276836
163,-0.17888261108642556,51.49540735632608,13.648474270044474
164,-0.17887287344918318,51.49549361836559,4.315551430692933
165,-0.1788428223198734,51.49548535532875,4.387663758306616
166,-0.17884280862471302,51.4954853475131,4.3879189892280115
167,-0.1788427850662066,51.49548535107948,4.387864345379953
168,-0.17887298032171983,51.49549352520559,4.321967231283598
169,-0.1789053649771914,51.49548934276881,5.478736109914348
170,-0.1787360045274122,51.495365636839594,6.6767336206885854
171,-0.17872452871439623,51.49535079585843,6.365346203673874
172,-0.17885407414754154,51.49537414875805,13.855514796319161
173,-0.1788513618277442,51.49537536851886,12.895828672253124
174,-0.17884963823913055,51.495373558595254,13.105066067550002
175,-0.17885005379503724,51.49537280319129,13.438852855809932
176,-0.17886893077607943,51.49542669040954,10.938512318353702
177,-0.17886922216169404,51.49543390936299,7.633010422520265
178,-0.17886296152935208,51.495427579531345,8.13897982646204
179,-0.17881807638019823,51.495474476260625,4.464963053460909
180,-0.17874100773446952,51.495387875635274,8.100006298749179
181,-0.17874488381860965,51.495394218006574,9.74623186828271
182,-0.17872685448266562,51.49539909262565,7.768268300151972
183,-0.17872632624625298,51.49539989617735,7.819478473283687
184,-0.17883615302438752,51.49542084372606,8.484491839131179
185,-0.17885806191352802,51.49541586982948,10.446896203855
186,-0.17891089937999274,51.495492166688315,6.204355572498619
187,-0.17891729500516135,51.49548893697383,7.114505415667413
188,-0.17891165224831787,51.4954929411215,6.509339200335993
189,-0.17886882034390217,51.495444267777664,6.813001730466459
190,-0.17887757618178846,51.49544303413841,7.002330008112393
191,-0.17887618738480587,51.49545124715731,6.613200981343412
192,-0.17885752898315815,51.49545154997225,6.011128332122218
193,-0.17884731993360986,51.49544696965576,6.06493174537213
194,-0.178842222340202,51.495442076785636,6.273574307653348
195,-0.1788605927150355,51.495452955453786,6.020302322110499
196,-0.17872711462842678,51.49547756313122,4.577437010426924
197,-0.17883258441336083,51.49542790003775,7.652826769466914
198,-0.17883118681100277,51.49543958465458,6.226505910894024
199,-0.1788303894134338,51.49541998554968,8.484050998075956
200,-0.1788187221510053,51.495433315995406,6.424361859704248
201,-0.1788987107174019,51.4953777328538,26.60752253727848
202,-0.17890578245215477,51.49535882476349,21.877883461793683
203,-0.17890811663737027,51.495432049093075,14.618656756119618
204,-0.17891062100646826,51.49545725836334,9.378320885506945
205,-0.17880677737364217,51.495363472497566,11.067023107119836
206,-0.17880646963210559,51.49536373897598,11.066286293966897
207,-0.17880629063713246,51.49536366720064,11.063336672063135
208,-0.1788448625724977,51.49537462738689,12.300488752075776
209,-0.17884842199460735,51.49537600424159,12.423572213521336
210,-0.17879109236517504,51.495350633099896,10.447277926435754
211,-0.17872066847104076,51.495452293042206,5.997340088098429
212,-0.17873282909856306,51.49546842117364,4.792189379361753
213,-0.17872949839785818,51.495467978409536,4.873628040351163
214,-0.1787332261064758,51.49546668506991,4.945295344055283
215,-0.17886570383344835,51.49535796616245,16.375061524668716
216,-0.1788488743799137,51.49537295259119,12.802324696160024
217,-0.1788013718722861,51.495452500595086,5.52188949392675
218,-0.17879169828436536,51.495450890014595,5.82345605844573
219,-0.17874603957205334,51.49546643351324,5.002255997363109
220,-0.1787492735865127,51.49548287373356,4.409723016005692
221,-0.17873236760375794,51.495470236489886,4.749897615756099
222,-0.1787777166645788,51.49536531201733,8.634973120150754
223,-0.1787960061653469,51.495381270594386,11.408626499365727
224,-0.17877715976950323,51.49536626800431,8.602235747199192
225,-0.17878599553072683,51.49538028767628,10.168525734461909
226,-0.1788898221973062,51.49547771541381,5.211651408749898
227,-0.17888810508266595,51.49548053295177,5.085133263818421
228,-0.17888647108160374,51.49547818766808,5.118093006844769
229,-0.1787933253468833,51.49538870395711,9.378210873329197
230,-0.17879955293283742,51.495394932544905,9.247198808240622
231,-0.17878985542529652,51.4953954193731,9.53202977547116
232,-0.17885038502693965,51.495371103793055,13.159549707801844
233,-0.17878212178312974,51.49546760365768,4.637497983415578
234,-0.17877560674350124,51.4954583390815,5.503859060555342
235,-0.17882140805467903,51.495379003571884,11.194612591679443
236,-0.17880675736224613,51.49536433151393,11.007799454281198
237,-0.17882601260002048,51.49537095659083,13.838126065885733
238,-0.1788062581480181,51.495363799452214,11.02667750912422
239,-0.17881277058500405,51.49538278204282,10.777974398640946
240,-0.17880046806886316,51.4954846154656,4.104014717607327
241,-0.178809661849833,51.49547751443117,4.386933647216091
242,-0.1787390946634829,51.49536624864006,6.794627756600314
243,-0.17872847253084195,51.49541862245739,7.5740585611007445
244,-0.17872905078715295,51.49541937312415,7.575241089961471
245,-0.17872697278879998,51.49542056295904,7.466155777920558
246,-0.17877861829612227,51.49547033508201,4.43750117059298
247,-0.17875674511531933,51.49548403394462,4.33519068094903
248,-0.17876452786885574,51.49546664859176,4.91118769025679
249,-0.1788561103563512,51.495352969030975,16.061781147798413
250,-0.17873591529111527,51.495437550115625,6.63943661903506
251,-0.17891058092360224,51.49545738832766,9.373509107807857
252,-0.1789105665761217,51.49545732835187,9.377468432644104
253,-0.17891060812225684,51.49545735094564,9.376304559088481
254,-0.1787813548294582,51.495413386959385,7.2383874868552125
255,-0.1789106313512744,51.49545732399969,9.37729599822076
256,-0.17890054600549732,51.49543325699681,14.24339116411678
257,-0.17890319885352782,51.49542991192162,14.961534045993083
258,-0.1788223279699548,51.49535111947264,13.103917064836924
259,-0.1787708414098079,51.495449972750194,5.847922833001983
260,-0.17875865576546093,51.4954633032099,4.985812900019315
261,-0.17875030583188076,51.49539902160679,8.699209385295458
262,-0.1787569972635118,51.49538571330958,8.271856302588795
263,-0.1788852054384315,51.49547382707524,5.280194385609466
264,-0.1788850467684793,51.495461419038065,7.678560754318799
265,-0.17891040166784908,51.49545736076267,9.361580821767609
266,-0.1787436207777995,51.4954377578825,6.77307937958498
267,-0.17891079871057025,51.49545737918413,9.380626915496933
268,-0.17887801613432572,51.49546141881804,5.30919956850218
269,-0.17883102042652074,51.49539742177269,11.02097593820271
270,-0.17881771081521897,51.495387346162325,10.70091726040033
271,-0.17882210830522247,51.49538394379918,11.265517753801767
272,-0.17883829523940778,51.49539457435789,11.765418478770785
273,-0.178815234753327,51.49540548411551,9.969671319225732
274,-0.17881090604646885,51.49540346161932,9.648406590635608
275,-0.1788383886490675,51.495399444026766,11.55675996987394
276,-0.17890711107123763,51.495402464725046,26.09468794981734
277,-0.1789050587578915,51.495357368925774,21.571903691765968
278,-0.17890282116818956,51.49535942943084,20.499689392957652
279,-0.17883141189171842,51.495420358241795,8.395631333285245
280,-0.17883096112072902,51.49541956469861,8.490461977816151
281,-0.1787260689040639,51.495399937089,7.8201088133992975
282,-0.1787540568552357,51.49546248592995,5.030579499423294
283,-0.17883651440615017,51.49544212086782,6.014647736630708
284,-0.1787559966599574,51.495464749331894,5.046775562282605
285,-0.17875542848193307,51.495466305542415,4.965119876068024
286,-0.17876460389299498,51.495386236862096,7.883748883021802
287,-0.17877157225807538,51.495384803041695,8.33888118751221
288,-0.17877172265505012,51.495447010099724,5.973831231227025
289,-0.1788884779281349,51.49540754877158,14.78504575194545
290,-0.17889496620851314,51.49539425670882,19.381379493573558
291,-0.17883023570303713,51.49535323072161,13.574086879066323
292,-0.17883841769234243,51.495351868291245,13.1513404655259
293,-0.17872627071690356,51.495400052562694,7.819579242157827
294,-0.1788038028540349,51.49545104971989,5.684092728208059
295,-0.17880423453961608,51.495452861223534,5.487656473242028
296,-0.17879161339552968,51.49543417692334,6.1487992648627685
297,-0.17878911699812258,51.49543511033016,6.145058465533275
298,-0.1788475512818855,51.495370977455245,12.688102260599962
299,-0.1788493863299472,51.49537250375606,13.166813054984017
300,-0.17880469267002988,51.495404293515044,9.87288660667873
301,-0.17878244069806268,51.49541352346405,7.206173292724751
302,-0.17880375819992625,51.495420999269065,7.090429123960704
303,-0.17879160219713816,51.49547748373525,4.3584751079537085
304,-0.17881267074651486,51.49547162693071,4.4621543179871965
305,-0.17878498193599746,51.49547118914032,4.423195407820592
306,-0.17891049201978848,51.49545727823486,9.372075607603653
307,-0.17873690323372493,51.49538341509989,7.796323551846771
308,-0.17872597762356152,51.49539955964506,7.775809215669827
309,-0.17877931244967168,51.49547365619449,4.346678084782619
310,-0.17874800192299556,51.49543886288664,6.67033779898145
311,-0.17875295572309854,51.49548558556504,4.298020704152259
312,-0.17890989166729623,51.495477018289655,6.481749538524804
313,-0.17878156896801226,51.49541391548315,7.201928152871372
314,-0.1788062776097447,51.49536332376913,11.020551037522871
315,-0.1788340428783285,51.49544687023191,5.919326549388305
316,-0.17883457286034646,51.495442537508154,6.095887539457547
317,-0.17881377338373394,51.49545480823297,5.593745239225322
318,-0.178806702997664,51.495451511888696,5.727258650903748
319,-0.17888878284656512,51.49539205806707,18.67699628699604
320,-0.17887442940910414,51.49538315494132,18.89122033600961
321,-0.1787230526855835,51.49546110684404,5.59897636483047
322,-0.178788421270624,51.49546811080783,4.777735922529409
323,-0.17882011826310143,51.49548456303042,4.0985478797177555
324,-0.17887407878836764,51.49547394610402,5.11811134903305
325,-0.17888420859979381,51.4954790067963,5.041378490842715
326,-0.17880263274255975,51.49545453159081,5.497141467326539
327,-0.1788846008088155,51.495350636820724,17.370062775684964
328,-0.17890761398449706,51.495428645932286,15.17120125950485
329,-0.17872203429614303,51.4954339047767,6.086286635752127
330,-0.17887636053220568,51.495373799071054,18.296621054473526
331,-0.178827236803533,51.49536117468158,12.856497241443565
332,-0.178807966484121,51.49544556316063,5.98439215320661
333,-0.17876717407822776,51.49538065929066,8.667545585678779
334,-0.1788832344140249,51.49540852646455,13.705126551820404
335,-0.17888443384341104,51.49540916901161,13.770368957579802
336,-0.17888071045996953,51.49541179233551,12.963100081321697
337,-0.17876169490177532,51.49536563756322,7.634868217528016
338,-0.17885240258897975,51.495410683447965,10.832586362734139
339,-0.1788540905912789,51.49541179615744,11.044673538617415
340,-0.17883062334084424,51.49541882948713,8.440185894011602
341,-0.178773914869299,51.49536182026334,8.40519665956797
342,-0.17882860403622072,51.4954581861556,5.46443556340468
343,-0.17890795923339714,51.49541866302746,17.318492719020426
344,-0.17873866071546862,51.495371955848235,6.85719412038971
345,-0.17891123144026946,51.49538571799137,28.079376608384134
346,-0.17885567080298484,51.49546568868662,4.940517343821664
347,-0.1788496853251131,51.49546265803464,5.121704056758619
348,-0.17885649170833445,51.495454672917525,5.873565099022732
349,-0.17884885444481305,51.49546661399638,4.855634425536811
350,-0.1788833497795446,51.495379617623506,19.007301549888037
351,-0.17889173393569588,51.49537242578112,20.268803060901803
352,-0.1787784143508574,51.4953624165405,8.71450534298558
353,-0.17883757263542044,51.49546129574334,5.407407655231814
354,-0.17889175251457212,51.49539035851061,18.72998177533232
355,-0.17885347171010574,51.49546924901029,4.769584377675471
356,-0.17881499985341964,51.49543441074718,6.362978181634066
357,-0.1788865861837409,51.49542922881285,12.409164265872414
358,-0.17891067720763246,51.495486358057356,5.979826963310801
359,-0.17876110052264968,51.49542201482417,6.888981918500819
360,-0.17876184276199397,51.49542375174521,6.926020528236549
361,-0.17880567136557485,51.49536330697879,10.981365485476946
362,-0.17888475260199105,51.49540749689157,13.772994537152044
363,-0.1788842712713111,51.49540824546699,13.85297776088083
364,-0.17885622632899717,51.49541148508347,11.017165069786556
365,-0.17872829449945743,51.495470244431395,4.83044594217105
366,-0.1788914697697277,51.4953920454762,18.889419022203377
367,-0.17876245758584303,51.49542418281456,6.88880966258305
368,-0.17876130656897868,51.495424277420085,6.915643249056653
369,-0.1787608822699974,51.49542371588955,6.914565068703204
370,-0.17876225152109027,51.495424794508246,6.8848242925726195
371,-0.17883664778388886,51.49544087165663,6.281625701063886
372,-0.17887429763681348,51.49537979978867,19.162591567573863
373,-0.17882935179580947,51.49541949679035,8.44284387178076
374,-0.17881507204718106,51.49543069975346,6.35545586378688
375,-0.17884712375418615,51.495396428240035,11.940191505545329
376,-0.17881043849798736,51.49546861503381,4.7912884155502775
377,-0.17880930505889958,51.495407588185216,10.052511528214174
378,-0.1787207955533992,51.495507931816974,3.613737172321717
379,-0.17872086632260706,51.49551178832689,3.4315057591046796
380,-0.17891437879813968,51.49539243383456,30.950523598587964
381,-0.180153712151665,51.501398407842274,7.29893879023699
382,-0.1801545878539546,51.50139825489646,7.215213752325773
383,-0.18015452240174223,51.501398681625,7.331525085835698
384,-0.1801251305832399,51.501395217747714,6.159023546832453
385,-0.18013224523328758,51.501382398217956,9.11558581830138
386,-0.180150631114173,51.50139560194717,6.882636900508416
387,-0.1801867624916772,51.501453966789626,12.069258717079475
388,-0.18017796851805465,51.501448466195875,21.385759661502426
389,-0.18018205265820478,51.501441908626774,12.218218794249522
390,-0.1800270125145235,51.501449989142884,13.628709718855163
391,-0.18002802408610488,51.50145263510995,14.194257394932961
392,-0.18013617507672966,51.50143603895297,9.748897469787238
393,-0.1801576208659965,51.5014378186189,9.159085245786319
394,-0.18013414323500043,51.50143784511711,10.720036589845263
395,-0.18015835349012943,51.50144421490431,12.075275241294815
396,-0.1800712016749295,51.50139534671764,11.875657669934816
397,-0.18008839288137823,51.50138779356526,7.9502794710298135
398,-0.1800880175790662,51.501399693902215,8.47932321835086
399,-0.18019536185320018,51.50144339952502,12.094524344541078
400,-0.18019235332161518,51.50143481281483,11.09002959298208
401,-0.18021048778106696,51.50143568440067,11.555443539846538
402,-0.18018932038560473,51.50142394679297,10.165737909496988
403,-0.18019930031214648,51.50143185011526,18.47309433147067
404,-0.18013486939060053,51.501439060229316,10.307296208344592
405,-0.18013218225425712,51.50143965771344,10.083363702640154
406,-0.18013381217665195,51.50143822259893,10.430812964723355
407,-0.18005075910860074,51.50146887268555,13.402372041274013
408,-0.18006745954008696,51.501469494194474,13.703105407384705
409,-0.18017730835235515,51.50143552073983,12.302993588757204
410,-0.1800305898730252,51.50145106777741,13.548363283780793
411,-0.18002808452724908,51.50144165901687,12.182686077518667
412,-0.18010992225404276,51.50134945040369,5.90937389663903
413,-0.18010733334972787,51.50135666715616,5.010082545067583
414,-0.18010777038032474,51.50135019320185,5.822992425202482
415,-0.18010239922396162,51.50136683374761,7.200999603390358
416,-0.18010248345040536,51.501373502834724,5.6517375825301315
417,-0.18009275560406143,51.50137102884217,4.570604726888078
418,-0.18017489989017219,51.50136288876438,27.708328461179335
419,-0.18017188882996724,51.50137945636627,16.08464588346975
420,-0.18016089881145725,51.501367207889665,13.618651283830175
421,-0.18016619273114584,51.50137722689351,12.543180661136514
422,-0.18013277462016744,51.50138036976895,11.724139591070648
423,-0.18010803495116523,51.501368481769234,10.280893461828565
424,-0.18013427443475574,51.501363360905685,15.435757968905683
425,-0.1801078067840548,51.50134855273119,5.842122822044002
426,-0.1801408639220174,51.5013766216346,9.001282205173572
427,-0.18015343964792946,51.50137019900315,13.310007910563854
428,-0.1801436230017746,51.50136507260165,10.727094656313197
429,-0.18017116643637934,51.50138166266259,17.436397064445828
430,-0.18002875656832043,51.501468173301895,16.441892283727285
431,-0.18003673388122352,51.50146587263816,15.605352599500858
432,-0.180073476429215,51.50136544138124,4.540616661402115
433,-0.18007675289250683,51.50135742846561,7.899144446538694
434,-0.18019801127984741,51.50145508314184,11.966024778254539
435,-0.18015752918266265,51.50144700712499,10.696891583532194
436,-0.1801880490550766,51.5013973780438,16.65322784408056
437,-0.18017864994735436,51.50141423491438,10.748711225458443
438,-0.18015533586192634,51.50139896642234,7.245428693805856
439,-0.1800603537202395,51.501451091493216,12.44858079145781
440,-0.18005771243872992,51.50144937738297,12.541308194268506
441,-0.1800603476136281,51.501449052237334,12.702077748446609
442,-0.18004857424690182,51.50138853864269,8.66589947169631
443,-0.18004119107282326,51.50138623983158,9.412775241487946
444,-0.18004536877882144,51.501385243052205,8.531195006318235
445,-0.18006218145488745,51.5014498145513,12.528875588100172
446,-0.18005562777092696,51.50142882775562,11.068628235611435
447,-0.18005617580126718,51.50142674907192,10.883733043505016
448,-0.18007173351681044,51.50143077623294,10.387431313184695
449,-0.18007359302074938,51.501441275365316,11.267053481373058
450,-0.18005289212354084,51.501429607152716,10.930301853893733
451,-0.1801996153998018,51.50142844526155,16.76144402339056
452,-0.18020905672262874,51.50142758946343,14.665759214598582
453,-0.18020823450779044,51.50141310417764,16.987787234179695
454,-0.1801956502364361,51.501414466537135,10.827014883141398
455,-0.18007749999255598,51.501412034792565,9.399478372093153
456,-0.18007332847059984,51.50141286535095,9.394295769393265
457,-0.18007375272619422,51.50140840049233,8.761453626484997
458,-0.18017358448867457,51.50146330716763,13.875060051944457
459,-0.1801739399767478,51.501464654337845,14.218628740182925
460,-0.18017280774798708,51.501464318031005,14.16426636432362
461,-0.18017947474788645,51.50138620894849,14.253173592110121
462,-0.18015839089916041,51.50139482463057,8.14668340047856
463,-0.18018177550877598,51.50141804361332,11.59237943884696
464,-0.1801750384194204,51.501420090772136,10.836437444529329
465,-0.1800517982285719,51.50145680856112,12.669379851875934
466,-0.18015696181596208,51.50142379610918,9.47206062371691
467,-0.18015910885963793,51.50141931635923,9.34958093356942
468,-0.18008685646145675,51.501463234950684,11.3678980265503
469,-0.18008977875812318,51.50146637440974,11.335156731176223
470,-0.18008630885018845,51.501464038431465,11.498757506831906
471,-0.18021496909368145,51.50141552382823,15.047650575907385
472,-0.18006547948217713,51.50145101838867,12.428727636723709
473,-0.18008502617717015,51.50146351158273,11.35541873300071
474,-0.18020036134246803,51.501403416847396,14.683932957204545
475,-0.1802054153570262,51.50141061955157,19.42387109508859
476,-0.18008500822600843,51.50146476489645,11.35498372761231
477,-0.18012734429202681,51.5014585791945,12.432249849916566
478,-0.18012037898564157,51.50145780334008,12.638001015251728
479,-0.18012240391866413,51.50145450812508,12.256387878412362
480,-0.18007624330552982,51.50141368281866,9.496228613235262
481,-0.1802043361414521,51.50137309760233,18.812329756059007
482,-0.18021968032590782,51.50139081051856,19.689881000887187
483,-0.18016701529984025,51.50138170071681,17.275001739857167
484,-0.1801361823454378,51.50138198336357,14.020076651768225
485,-0.18017471302113824,51.501381119624455,17.06357240589351
486,-0.18018489704591623,51.501377692500654,15.076117863042224
487,-0.18020047513158574,51.501376470981704,18.137892993759767
488,-0.18019306802404242,51.501395017836465,17.221133128363736
489,-0.18021945144775248,51.50139101396919,19.649699295912054
490,-0.18020236076374896,51.50137476251703,18.56579174943926
491,-0.1802195676915697,51.50139091533832,19.675488872548474
492,-0.18007170981182097,51.50138362288046,6.111760678263153
493,-0.18014532346766843,51.50145612383147,15.748437212106547
494,-0.1801552404248691,51.50145741380879,16.826586938611815
495,-0.18011227745420036,51.50144654061941,10.665773142217267
